HAVNE_ID;NAVN;ERHVERVSHAVN;LYSTBAADEHAVN;PLAN;PLAN2;PLAN3;PLAN_OPDATERET;PLAN2_OPDATERET;PLAN3_OPDATERET;FOTO1;FOTOTEKST1;OPR1;FOTOGRAFNAVN1;FOTO2;FOTOTEKST2;OPR2;FOTOGRAFNAVN2;FOTO3;FOTOTEKST3;OPR3;FOTOGRAFNAVN3;FOTO4;FOTOTEKST4;OPR4;FOTOGRAFNAVN4;FOTO5;FOTOTEKST5;OPR5;FOTOGRAFNAVN5;FOTO6;FOTOTEKST6;OPR6;FOTOGRAFNAVN6;FOTO7;FOTOTEKST7;OPR7;FOTOGRAFNAVN7;FOTO8;FOTOTEKST8;OPR8;FOTOGRAFNAVN8;BREDDE;LAENGDE;X;Y
183;Korsør Havn;-1;0;SMTKORSO;;;sep 20, 2019 12:00:00 AM;;;SMTKORSO1;;august 1999;Jørgen Schou Reklamefotografi, Odense;SMTKORSO2;;august 1999;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;55°20,0'N;011°07,7'E;635163;6134120
176;Kolding Lystbådehavn;0;-1;LFTKOLDG;;;apr 16, 2003 12:00:00 AM;;;LF_KOLDG3;Nordhavnen;juli 2003;Arne Magnussen, Helsingør;LF_KOLDG4;Sydhavnen;juli 2003;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;55°29,7'N;009°30,0'E;531828;6149747
178;Kollund Mole;0;0;;;;;;;LF_KOLLM1;;juli 2006;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°50,2'N;009°26,8'E;528616;6076764
182;Korshavn Bro;0;-1;;;;;;;LF_KRSBR1;;maj 1997;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°00,8'N;010°18,9'E;584138;6097008
88;Gambøt Lystbådehavn;0;-1;LF_GAMBT;;;maj 26, 2016 12:00:00 AM;;;LF_GAMBT1;;juli 2005;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°02,5'N;010°40,1'E;606613;6100675
7;Allinge Havn;-1;-1;BOTALNGE;;;maj 04, 2018 12:00:00 AM;;;BOTALNGE1;;august 2018;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°16,7'N;014°48,1'E;868404;6141140
11;Arnager Bådehavn;0;-1;BO_ARNAR;;;okt 07, 2015 12:00:00 AM;;;BO_ARNAR1;;august 2018;Luftfoto Danmark ApS;BO_ARNAR2;;august 2018;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;55°03,1'N;014°46,8'E;869096;6115748
12;Askø Havn;0;-1;SM_ASKOE;;;nov 17, 2017 12:00:00 AM;;;SM_ASKOE1;;juli 2014;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°53,1'N;011°29,0'E;659265;6084747
832;Udbyhøj Lystbådehavn;0;-1;NK_UBHOJ;;;maj 01, 2020 12:00:00 AM;;;NK_UBHON1;;juli 2012;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56°36,6'N;010°18,4'E;580172;6274762
441;Nordjyllandsværkets Havn;-1;0;JVTNJYVK;;;aug 30, 2006 12:00:00 AM;;;JVTNJYVK1;;august 2019;Luftfoto Danmark ApS;JVTNJYVK2;;august 2019;Luftfoto Danmark ApS;;;;;;;;;;;;;;;;;;;;;;;;;57°04,3'N;010°02,3'E;562914;6325956
89;Gedser Havn;-1;0;SMTGEDSR;;;jul 05, 2019 12:00:00 AM;;;SMTGEDSR1;;juli 2005;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°34,3'N;011°55,6'E;689178;6051082
84;Fynshav Bådehavn;0;-1;LF_FYNHV;;;sep 27, 2006 12:00:00 AM;;;LF_FYNHF1;;juli 2005;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°59,5'N;009°59,2'E;563111;6094420
85;Fynshav Færgehavn;0;0;;;;;;;LF_FYNHF1;;juli 2005;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°59,7'N;009°59,2'E;563094;6094664
86;Faaborg Havn;-1;-1;LFTFAABG;;;nov 11, 2015 12:00:00 AM;;;LFTFAABG1;;juli 2011;Arne Magnussen, Helsingør;LFTFAABG2;;juli 2011;Arne Magnussen, Helsingør;LF_FAABG3;Lystbådehavnen set fra SW;juli 2014;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;55°05,6'N;010°14,3'E;578732;6105903
13;Assens Havn;-1;-1;LFTASSEN;;;jan 27, 2016 12:00:00 AM;;;LFTASSEN1;Havnen set fra NNW;juli 2013;Arne Magnussen, Helsingør;LFTASSEN2;Mellemhavn og Sydlige Havn;juli 2013;Arne Magnussen, Helsingør;LF_ASSEN2;Marina;juli 2013;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;55°16,1'N;009°53,1'E;556322;6125275
16;Augustenborg Havn;0;-1;LF_AUGBG;;;feb 07, 2020 12:00:00 AM;;;LF_AUGBG1;;juli 2001;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°56,6'N;009°52,2'E;555833;6088910
609;Holbæk Marina;0;-1;SK_HLBKM;;;dec 07, 2018 12:00:00 AM;;;SK_HLBKM1;;juli 2013;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°43,4'N;011°45,6'E;673382;6178817
172;Klintholm Havn;-1;-1;SMTKLNHL;;;okt 15, 2014 12:00:00 AM;;;SMTKLNHL1;;august 2015;JW Luftfoto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°57,2'N;012°27,9'E;721852;6094946
173;Knudshoved Færgehavn;0;0;;;;;;;LF_KNUHD1;;maj 1997;Jørgen Schou Reklamefotografi, Odense;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°17,7'N;010°50,8'E;617428;6129285
175;Kolding Havn;-1;0;LFTKOLDG;;;okt 20, 2017 12:00:00 AM;;;LFTKOLDG1;;juli 2003;Arne Magnussen, Helsingør;LFTKOLDG2;;juli 2003;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;55°29,5'N;009°29,5'E;531019;6149639
17;Augustenborg Yachthavn;0;-1;LF_AUGBG;;;feb 07, 2020 12:00:00 AM;;;LF_AUGBY1;;juli 2001;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°56,6'N;009°52,3'E;555833;6088789
19;Avernakø Bådehavn;0;-1;LF_AVNOB;;;okt 26, 2018 12:00:00 AM;;;LF_AVNOB1;;juli 2013;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55°02,4'N;010°15,1'E;580147;6099944
20;Bagenkop Havn;-1;-1;LFTBAGKP;;;dec 09, 2015 12:00:00 AM;;;LFTBAGKP1;;juli 2014;Arne Magnussen, Helsingør;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54°45,1'N;010°40,4'E;607555;6068539
827;Skagen Havn;-1;-1;NKTSKAGN;ERTSKAGK;;apr 17, 2020 12:00:00 AM;aug 05, 2015 12:00:00 AM;;NKTSKAGN1;;juni 2016;JW Luftfoto;NKTSKAGN2;Mellembassin og Vestre Bassin i Vesthavn;august 2015;JW Luftfoto;NKTSKAGN3;;august 2015;JW Luftfoto;NKTSKAGN4;Krydstogtkaj;juni 2016;JW Luftfoto;;;;;;;;;;;;;;;;;57°43,1'N;010°35,3'E;594938;6398111
